diggCount,likedByAuthor,pinnedByAuthor,replyCommentTotal,submittedVideoUrl,text,uniqueId,videoWebUrl,mentions,detailedMentions,comment_datetime,cleaned_text,gpt_sentiment
14,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,comel la yg ni..kahwin cepat 😠🖐🏻,sitikim_atz.ot8,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 06:10:46+00:00,comel la yang ini.kahwin cepat : angry_faca : : hand_with_fingers_splayed_light_skin_tona :,positive
8273,False,False,52,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,fuji di era aisarr cantikk ayuu bangett 🔥🔥,dayanaw_,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:34:00+00:00,fuji di era aisarr cantik ayu banget : fire : : fire :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,Ensemmm ikut sapa tu .. ikut dato ke ikut datinnn,useeeerrrrrrrrr76,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-04-26 09:27:51+00:00,hensem ikut sapa itu.ikut dato ke ikut datin,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,Pretty,sakinahrazaliofficial,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-05-29 15:50:19+00:00,pretty,positive
646,False,False,5,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,"😁 Dimana ada fuji disitulah Netizen bersuara
semangat fujii",aniss.khoirunisah,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:45:40+00:00,: beaming_face_with_smiling_eyes : dimana ada fuji disitulah netizen bersuara semangat fuji,positive
2569,False,False,5,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,""" kau ni bajet ii je "" 😭",nnrasdnaa,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-01-31 17:19:32+00:00,""" kau ini bajet bajet je "" : loudly_crying_faca :",negative
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,kalau getback ni saya supportt,ksihalwani,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 15:32:53+00:00,kalau getback ini saya support,positive
346,False,False,3,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,"ammar dia mcm ""lantak kau la abah halang pun sama juga perangai gitu""",nishaazamrii,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 05:46:39+00:00,"ammar dia macam "" lantak kau la abah halang pun sama juga perangai gitu """,negative
59,False,False,3,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,"Ubur ubur ikan lele, uti cantik siape yg punye",trisa1398,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 12:15:27+00:00,"ubur ubur ikan lele , uti cantik siapa yang punya",positive
63,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,Amar ni kan boleh dikatakan budak baik aku harap la stu hari nnti bila dia jatuh cinta pada org yg tepat risau klu dia tersakiti,someone58098,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 02:50:38+00:00,amar ini kan boleh dikatakan budak baik aku harap la satu hari nanti bila dia jatuh cinta pada orang yang tepat risau kalau dia tersakiti,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,😳,anierohani85,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-05-13 00:34:31+00:00,: flushed_faca :,positive
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,skrg pun dah krem pipi nengok bass + faao .. now emzr pulak keee😍😍😍😍😍😍😍..,erynnyinn,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 14:30:00+00:00,skrg pun dah krem pipi nengok bass + faao.now emzr pulak kee : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes :.,positive
175,False,False,1,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Zizan soo happpyyyyy 😭😭😭😭 tolonglaaa kahwin,edythzs,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 08:09:27+00:00,zizan so happy : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : tolonglaa kahwin,positive
83,False,False,2,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Story dj kid 🤣🤣🤣,cikdirraa,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-19 16:13:38+00:00,story dj kid : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,positive
6956,False,False,2,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,Aris: senangnya dalam hatiii 😁,ddesd63,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-01-31 17:48:00+00:00,aris : senangnya dalam hati : beaming_face_with_smiling_eyes :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,mantappp👍❤️,martini.tien,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-03-04 20:53:01+00:00,mantap : thumbs_up : : red_heart :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,shippppppppp,ms.psychooo,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-23 14:15:00+00:00,ship,positive
126,False,False,3,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,"brunei be like : ""bah mau eh"" 🤣🤣",_nakkaya,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-30 08:45:44+00:00,"brunei be like : "" bah mau eh "" : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :",positive
5224,False,False,15,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,Fuji pandai.. kalau dato aliff tengok lepas ni memang dato aliff ambil dia jd duta hahaha,auzarett_,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 12:12:58+00:00,fuji pandai.kalau dato alif tengok lepas ini memang dato alif ambil dia jd duta haha,positive
2,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,Masya Allah.... menyala fuji,shafaa_hakeem,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-06 15:55:07+00:00,masya allah.menyala fuji,positive
985,False,False,4,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,tanda tanda davina nak tamatkan zaman bujang 😹,m.zharepp,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 10:24:00+00:00,tanda tanda davina nak tamatkan zaman bujang : cat_with_tears_of_joy :,positive
1206,False,False,109,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,Taknak mas aris yg ni 😭😭😭😭,nfaamk,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 14:53:04+00:00,taknak mas aris yang ini : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :,negative
33,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,"Liat wajah fuji kenapa aku kebayang mamanya aisar waktu muda ya,mirip banget asli🤭..semoga bener2 berjodoh ya sama aisar,Aamiin..",hazelyn129,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 14:23:33+00:00,"liat wajah fuji kenapa aku kebayang mamanya aisar waktu muda ya , mirip banget asli : face_with_hand_over_mouth :.semoga benar-benar berjodoh ya sama aisar , aamiin.",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,nunaa lawaa,amoyychoi,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-13 14:10:33+00:00,nunaa lawa,positive
1942,False,False,19,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,habis ini Aisar otw brewokan,pawonaci86,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 13:06:54+00:00,habis ini aisar otw brewokan,negative
7469,False,False,4,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,""" aku nak bang""😭😭😭😭😭",firaa1772,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 23:24:41+00:00,""" aku nak abang "" : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :",negative
361,False,False,5,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,bapak pulak sejenis takboleh org lebih dari dia 😂,medeena7,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 07:38:29+00:00,bapa pulak sejenis takboleh orang lebih dari dia : face_with_tears_of_joy :,negative
1494,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,siotla skali dgn edit 🤣 SLAYYY editor,juneyax,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 12:03:25+00:00,siotla sekali dengan edit : rolling_on_the_floor_laughing : slay editor,positive
2667,False,False,11,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,lawa siot michelle ziudith..,user5305308261034,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 17:22:28+00:00,lawa siot michelle ziudith.,positive
53,False,False,3,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,"Hold on, are they in Malaysia right now?",princessnajihah85,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-01-31 18:26:07+00:00,"hold on , are they in malaysia right now?",positive
999,False,False,9,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,confirm pak mat westen panggil diorng lpsnie,muhammadrais18_,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 08:31:12+00:00,confirm pak mat westen panggil diorang lepasni,positive
248,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,Cantiknyaa davina nii 😍,irdeenaseroja,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 03:13:54+00:00,cantiknya davina nii : smiling_face_with_heart-eyes :,positive
27,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,Fuji Go internasional 😍,emitha90,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 13:17:24+00:00,fuji go international : smiling_face_with_heart-eyes :,positive
200,False,False,5,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,tuh kan bener uti kaan,noureen_fal20,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:33:23+00:00,tu kan bener uti kaan,negative
5344,False,False,17,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,"""seronoknya main laga-laga""",roby.yn_,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-30 01:19:52+00:00,"""seronoknya main laga-laga""",positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,Nk tuto shawl emma,syuhada_zain,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-16 04:41:38+00:00,nak tuto shawl emma,positive
5549,True,False,7,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,selain bella & syed saddiq yg ini juga saya APPROVE !!,rradbell,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:12:01+00:00,selain bella & syed saddiq yang ini juga saya approve!,positive
155,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,lahhhh marketing level apa iniiii import teruseesss,nurul.aiin_,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-29 02:12:34+00:00,lahhhh marketing level apa iniiii import terus,positive
31,False,False,0,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,"candu banget ""ta bolee laaa"" 😋",putriamooy,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 08:33:21+00:00,"candu banget "" ta bole laa "" : face_savoring_food :",positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Please get back!!!,masturasunbae,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:30:56+00:00,please getback!,negative
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,siapa ni cantiknya,mim_affiliate.shop,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-06-09 23:08:54+00:00,siapa ini cantiknya,positive
1600,False,False,21,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,"semalam lihat Fuji nangis sedih aku ikut sedih TPI lihat Vt ini aku senangg ,sukses selalu fuji",fitri.herawati82,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 07:39:44+00:00,"semalam lihat fuji nangis sedih aku ikut sedih tpi lihat vt ini aku senang , sukses selalu fuji",positive
8447,False,False,6,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,"Muka davina ni manis sgt, senyum jee ❤️❤️❤️",diranadira098,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 07:59:48+00:00,"muka davina ini manis sangat , senyum jee : red_heart : : red_heart : : red_heart :",positive
5,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,wow michelle zudith and davina eh 😍 power la hijabistahub,nabssla,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-29 02:32:36+00:00,wow michelle zudith and davina eh : smiling_face_with_heart-eyes : power la hijabistahub,positive
47261,False,False,27,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,ipar adalah maut deleted scene,cheriyio,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 12:50:09+00:00,ipar adalah maut deleted scene,negative
11496,False,False,48,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,Ak dok perati amar nak trik bapak die pon cam mals nak layan tp terpaksa gak kne tarik juga bpk nye tantrum🤣🤣,iedafarhan91,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 00:26:15+00:00,aku dok perati amar nak tarik bapa dia pon macam malas nak layan tapi terpaksa tak kena tarik juga bapa nye tantrum : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,negative
190,False,False,1,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,"kenapa dia gemas sekalii. ini for fun ya guys, jgn dianggap serius atau tersinggung 🙏",rndmarr,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 11:01:11+00:00,"kenapa dia gemas sekali.ini for fun ya guys , jgn dianggap serius atau tersinggung : folded_hands :",positive
476,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,yg michelle tu dah muka melayu terus lawa,asfhnjrh,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 14:42:44+00:00,yang michelle itu dah muka melayu terus lawa,positive
2804,True,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,michelle ziudith cantiknyaaaaaaaaa 😍😍😍😍😍,syikinmatdiah,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 13:30:36+00:00,michelle ziudith cantiknya : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,🥰🥰🥰🥰🥰🥰,rahamatn5,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,,,2025-06-13 01:26:20+00:00,: smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,klu aku di indo aku mau pesen yg ini,puputpurnamasarip2,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-07 11:57:00+00:00,kalau aku di indo aku mau pesen yang ini,positive
3082,False,False,17,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,"aisar : tak jadi saya kerumah kau Syafiq dia pilih aku tapi patah hati aku sebab dia pilih Datok Alif Syukri 😭😭😭, sebab rumah dia besak 😭",hanyacandaan11,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 12:00:23+00:00,"aisar : tidak jadi saya kerumah kau syafiq dia pilih aku tapi patah hati aku sebab dia pilih dato alif syukri : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :, sebab rumah dia besak : loudly_crying_faca :",negative
132,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,jadi sabah terus wee HAHAHA 😭,nrrdmieyaa,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-01-31 20:59:40+00:00,jadi sabah terus wee haha : loudly_crying_faca :,negative
1481,False,False,2,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,Tersangkut dekat sini plak dh😂😂,luqm4nh4k1m1,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-17 14:57:32+00:00,tersangkut dekat sini plak dh : face_with_tears_of_joy : : face_with_tears_of_joy :,positive
18,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,baju trend lebaran 2025 nihh😁😁😁,nayla.futriii,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:25:45+00:00,baju trend lebaran dua ribu dua puluh lima nih : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes :,positive
