collectCount,commentCount,detailedMentions_0_id,detailedMentions_0_name,detailedMentions_0_nickName,detailedMentions_0_profileUrl,detailedMentions_1_id,detailedMentions_1_name,detailedMentions_1_nickName,detailedMentions_1_profileUrl,diggCount,fromProfileSection,id,isAd,isMuted,isPinned,isSlideshow,isSponsored,playCount,shareCount,text,textLanguage,webVideoUrl,hashtags,mentions,cleaned_text,date_mmddyyyy
3.0,3.0,,,,,,,,,46.0,videos,7508355668429114632,True,,False,False,False,9083.0,2.0,"Korang yang mana nak travel, tapi tak de outfit, boleh cuba jumper set ni, kita dah upgrade material yang lebih sesuai dan tak panas! ✨ 

Untuk special price boleh check out di www 🫶🏻

#jumperset #jumper #hijabistahub #setseluardanbaju #bajusukan #jumperloose ",ms,https://www.tiktok.com/@hijabistahub/video/7508355668429114632,jumperset jumper hijabistahub setseluardanbaju bajusukan jumperloose,,korang yang mana nak travel tapi tak de outfit boleh cuba jumper set ni kita dah upgrade material yang lebih sesuai dan tak panas :sparkles: untuk special price boleh check out di www :heart_hands_light_skin_tone: jumperset jumper hijabistahub setseluardanbaju bajusukan jumperloose,05/25/2025
8.0,4.0,,,,,,,,,111.0,videos,7507937612695473416,True,,False,False,False,13400.0,14.0,"Ingat janji kita New Abaya Release at 27 May 2025 jam 8 malam okay guys! 

Sempat sangat kalau nak pakai untuk raya haji ✨ nak guna untuk kenduri pun tak ada masalah! 

#abayalaunching #newabaya #abayadubai #abayatrending #abayafashion #abayastyle #abayamalaysia #abayagirls ",ms,https://www.tiktok.com/@hijabistahub/video/7507937612695473416,abayalaunching newabaya abayadubai abayatrending abayafashion abayastyle abayamalaysia abayagirls,,ingat janji kita new abaya release at 27 may 2025 jam 8 malam okay guys sempat sangat kalau nak pakai untuk raya haji :sparkles: nak guna untuk kenduri pun tak ada masalah abayalaunching newabaya abayadubai abayatrending abayafashion abayastyle abayamalaysia abayagirls,05/24/2025
33.0,2.0,,,,,,,,,302.0,videos,7507634516190711047,True,,False,False,False,18900.0,38.0,"27 MAY 2025‼️ SAVE THE DATE‼️

Abaya Lovers! This is for you! Pada hari Selasa ini abaya HijabistaHub akan mendarat! Make sure kepada korang yg suka abaya grab this collection! 

Sebab kita tak restock dah, dan limited pcs! ADD TO CART OKAY! 

#abayalaunching #newabaya #abayadubai #abayadubai #abayatrending #abayafashion #abayastyle #abayamalaysia #abayagirls ",ms,https://www.tiktok.com/@hijabistahub/video/7507634516190711047,abayalaunching newabaya abayadubai abayadubai abayatrending abayafashion abayastyle abayamalaysia abayagirls,,27 may 2025:double_exclamation_mark: save the date:double_exclamation_mark: abaya lovers this is for you pada hari selasa ini abaya hijabistahub akan mendarat make sure kepada korang yg suka abaya grab this collection sebab kita tak restock dah dan limited pcs add to cart okay abayalaunching newabaya abayadubai abayadubai abayatrending abayafashion abayastyle abayamalaysia abayagirls,05/23/2025
8.0,2.0,,,,,,,,,105.0,videos,7507489153165315346,True,,False,False,False,9201.0,6.0,"Every week, its a new item! ✨ Abaya lovers! Posting ni memang untuk korang. Better save dulu sebelum hilang.

#newproduct #abayalaunching #newabaya #abayadubai #hijabistahub #abayatrending ",ms,https://www.tiktok.com/@hijabistahub/video/7507489153165315346,newproduct abayalaunching newabaya abayadubai hijabistahub abayatrending,,every week its a new item :sparkles: abaya lovers posting ni memang untuk korang better save dulu sebelum hilang newproduct abayalaunching newabaya abayadubai hijabistahub abayatrending,05/23/2025
10.0,0.0,,,,,,,,,129.0,videos,7507203477039353106,True,,False,False,False,15300.0,5.0,"Perempuan mana cukup 1 kan? Two is a must! 

Jom korang shopping di butik HijabistaHub! Buka pada setiap hari jam 10am - 8pm ✨

#butikhijabistahub #hijabistahub #bajudress #bajucasual #bajunikah #bajumelayu #kurta #hijabstyle #hijabistastyle ",ms,https://www.tiktok.com/@hijabistahub/video/7507203477039353106,butikhijabistahub hijabistahub bajudress bajucasual bajunikah bajumelayu kurta hijabstyle hijabistastyle,,perempuan mana cukup 1 kan two is a must jom korang shopping di butik hijabistahub buka pada setiap hari jam 10am 8pm :sparkles: butikhijabistahub hijabistahub bajudress bajucasual bajunikah bajumelayu kurta hijabstyle hijabistastyle,05/22/2025
13.0,1.0,,,,,,,,,39.0,videos,7507074139610565895,True,,False,False,False,6820.0,14.0,"Yang mana mencari dress for dinner, this is the one 🥰

baju ni memang sesuai untuk dinner sebab potongan nampak elegance sangat, yang penting feeling bridgerton tau!

Elsa Dress RM164 

#hijabistahub #dinnerdress #dressmurah #coursetdress ",ms,https://www.tiktok.com/@hijabistahub/video/7507074139610565895,hijabistahub dinnerdress dressmurah coursetdress,,yang mana mencari dress for dinner this is the one :smiling_face_with_hearts: baju ni memang sesuai untuk dinner sebab potongan nampak elegance sangat yang penting feeling bridgerton tau elsa dress rm164 hijabistahub dinnerdress dressmurah coursetdress,05/22/2025
983.0,25.0,7.199846987797612e+18,hijabistahub.official,HijabistaHub Official,https://www.tiktok.com/@7199846987797611526,,,,,14100.0,videos,7506841540518579463,True,,False,False,False,4100000.0,418.0,"Outfit from @HijabistaHub Official 

Elsa Dress ✨ 

#hijabistahub #fyp #dinnerdress #dressmurah #coursetdress ",en,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,hijabistahub fyp dinnerdress dressmurah coursetdress,@HijabistaHub Official,outfit from official elsa dress :sparkles: hijabistahub fyp dinnerdress dressmurah coursetdress,05/21/2025
25.0,4.0,,,,,,,,,94.0,videos,7506488841642052882,True,,False,False,False,12500.0,22.0,"JOIN LIVE SEKARANG!!! 

Dress courset yang bagi kesan slim!!! 🫶🏻✨ bila ada courset tu terus nampak effect slim, cantik sangat kalau nak pakai untuk dinner night, better grab malam ni sebab kita tak restock dah tauuu, harga MAMPU MILIK! ",ms,https://www.tiktok.com/@hijabistahub/video/7506488841642052882,,,join live sekarang dress courset yang bagi kesan slim :heart_hands_light_skin_tone::sparkles: bila ada courset tu terus nampak effect slim cantik sangat kalau nak pakai untuk dinner night better grab malam ni sebab kita tak restock dah tauuu harga mampu milik,05/20/2025
30.0,4.0,,,,,,,,,208.0,videos,7506439196224179464,True,,False,False,False,18400.0,20.0,"Baju courset serendah RM164 you guys takkan dapat kat mana mana, hanya di HijabistaHub! Jangan lupa untuk join live malam ni untuk dapatkan trend terkini!! ✨

#hijabistahub #fyp #dinnerdress #dressmurah #coursetdress ",ms,https://www.tiktok.com/@hijabistahub/video/7506439196224179464,hijabistahub fyp dinnerdress dressmurah coursetdress,,baju courset serendah rm164 you guys takkan dapat kat mana mana hanya di hijabistahub jangan lupa untuk join live malam ni untuk dapatkan trend terkini :sparkles: hijabistahub fyp dinnerdress dressmurah coursetdress,05/20/2025
23.0,2.0,,,,,,,,,350.0,videos,7506053176609574152,False,,False,True,False,22600.0,19.0,"New dress release tomorrow 20 May 2025 at 8 pm 🥰

#coursetdress #dresslabuh #hijabistahub #bajudress ",en,https://www.tiktok.com/@hijabistahub/video/7506053176609574152,coursetdress dresslabuh hijabistahub bajudress,,new dress release tomorrow 20 may 2025 at 8 pm :smiling_face_with_hearts: coursetdress dresslabuh hijabistahub bajudress,05/19/2025
12.0,3.0,,,,,,,,,238.0,videos,7505652168465059080,True,,False,False,False,17900.0,3.0,"Siapa yang hilang? 

Blue : Julia Kebaya
Black : Nadra Kurung

#bajufamily #bajusedondon #bajukurung #bajumelayu #bajukurungkids #hijabistahub #fyp ",id,https://www.tiktok.com/@hijabistahub/video/7505652168465059080,bajufamily bajusedondon bajukurung bajumelayu bajukurungkids hijabistahub fyp,,siapa yang hilang blue : julia kebaya black : nadra kurung bajufamily bajusedondon bajukurung bajumelayu bajukurungkids hijabistahub fyp,05/18/2025
16.0,3.0,,,,,,,,,223.0,videos,7505407368046431495,True,,False,False,False,17400.0,14.0,"Elegance that doesn't chase trends, because she is the trend. 

New courset dress is coming at 20 MAY 2025✨ see you there!

#hijabistahub #dressbaru #coursetdress ",en,https://www.tiktok.com/@hijabistahub/video/7505407368046431495,hijabistahub dressbaru coursetdress,,elegance that doesnt chase trends because she is the trend new courset dress is coming at 20 may 2025:sparkles: see you there hijabistahub dressbaru coursetdress,05/17/2025
1154.0,24.0,,,,,,,,,9085.0,videos,7505224274903436552,True,True,False,False,False,4100000.0,483.0,"I'm so in laveeee with the dress!! ✨ launching 20 MAY 2025 🥰

#fyp #prettylittlebaby #hijabistahub #dressbaru #dressmurah #coursetdress ",en,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,fyp prettylittlebaby hijabistahub dressbaru dressmurah coursetdress,,im so in laveeee with the dress :sparkles: launching 20 may 2025 :smiling_face_with_hearts: fyp prettylittlebaby hijabistahub dressbaru dressmurah coursetdress,05/17/2025
13.0,17.0,,,,,,,,,135.0,videos,7504904738320829703,True,,False,False,False,12900.0,14.0,"MALAM INI GUYSSS!! SIAPAKAH PEMENANG RUMAH HIJABISTAHUB RAYA PAKING EPIK 2025???

Sumpah nervous nak cabut nama malam ni! 

Korang jom join ramai ramai live malam ni dan kepada yg sudah membuat pembelian RM200 ke atas di bulan puasa plis plis plis activekan simkad itu malam ini! 

Hanya yg angkat call sahaja bakal memenangi hadiah tersebut!!

16 MEI 2025 | 8:30PM | LIVE di TIKTOK 

#fyp ",ms,https://www.tiktok.com/@hijabistahub/video/7504904738320829703,fyp,,malam ini guysss siapakah pemenang rumah hijabistahub raya paking epik 2025 sumpah nervous nak cabut nama malam ni korang jom join ramai ramai live malam ni dan kepada yg sudah membuat pembelian rm200 ke atas di bulan puasa plis plis plis activekan simkad itu malam ini hanya yg angkat call sahaja bakal memenangi hadiah tersebut 16 mei 2025 8:30pm live di tiktok fyp,05/16/2025
14.0,2.0,,,,,,,,,195.0,videos,7504845113668193544,True,True,False,False,False,11500.0,14.0,"Another video another new outfit! ✨

#prettylittlebaby #hijabistahub #casual #longdress #dressmurah #dresslabuh ",en,https://www.tiktok.com/@hijabistahub/video/7504845113668193544,prettylittlebaby hijabistahub casual longdress dressmurah dresslabuh,,another video another new outfit :sparkles: prettylittlebaby hijabistahub casual longdress dressmurah dresslabuh,05/16/2025
25.0,11.0,,,,,,,,,307.0,videos,7504562616736550151,True,,False,False,False,23200.0,24.0,"APA APA PUN MALAM NI ADA SPECIAL LIVE UNTUK BAKAL PENGANTIN YANG CARI BAJU NIKAH SEDONDON ✨ JAM 8 MALAM DALAM LIVE YAAA!! 

Jumpa malam nanti, otw hantar director pegi hospital jap 🚑

#hijabistahub #hijabistahubbrideseries #bajunikahmodern #bajunikahklasik #classicwedding #bajunikahsedondon #kawinmuda ",ms,https://www.tiktok.com/@hijabistahub/video/7504562616736550151,hijabistahub hijabistahubbrideseries bajunikahmodern bajunikahklasik classicwedding bajunikahsedondon kawinmuda,,apa apa pun malam ni ada special live untuk bakal pengantin yang cari baju nikah sedondon :sparkles: jam 8 malam dalam live yaaa jumpa malam nanti otw hantar director pegi hospital jap :ambulance: hijabistahub hijabistahubbrideseries bajunikahmodern bajunikahklasik classicwedding bajunikahsedondon kawinmuda,05/15/2025
8.0,2.0,,,,,,,,,65.0,videos,7504202016936234247,True,,False,False,False,9743.0,4.0,"WINNER ANNOUCEMENT RAYA PALING EPIK!!! 

YES YES YES!! semua yang ternanti nanti, kami akan mengadakan live winner annoucement pada hari Jumaat jam 8:30 malam di tiktok HijabistaHub! 

Siapa yang dah activekan simkad tune talk epic make sure korang get ready untuk pick up call pada malam itu! ✨

#hijabistahub #hijabistahubgrandprize #tunetalk #rayapalingepik #winnerannoucement ",ms,https://www.tiktok.com/@hijabistahub/video/7504202016936234247,hijabistahub hijabistahubgrandprize tunetalk rayapalingepik winnerannoucement,,winner annoucement raya paling epik yes yes yes semua yang ternanti nanti kami akan mengadakan live winner annoucement pada hari jumaat jam 8:30 malam di tiktok hijabistahub siapa yang dah activekan simkad tune talk epic make sure korang get ready untuk pick up call pada malam itu :sparkles: hijabistahub hijabistahubgrandprize tunetalk rayapalingepik winnerannoucement,05/14/2025
25.0,1.0,,,,,,,,,368.0,videos,7504107194699255048,True,,False,False,False,14200.0,13.0,"He gives you the things you need.

#hijabistahub #motivateyourself #quote #rahsiatuhan #motivationalvideo ",en,https://www.tiktok.com/@hijabistahub/video/7504107194699255048,hijabistahub motivateyourself quote rahsiatuhan motivationalvideo,,he gives you the things you need hijabistahub motivateyourself quote rahsiatuhan motivationalvideo,05/14/2025
171.0,7.0,,,,,,,,,783.0,videos,7503781210007555336,True,,False,False,False,461400.0,58.0,"Siapa yg tak sempat grab semalam better join live kita sekarang, host akan tunjuk every colours ✨ 

#hijabistahub #jumpermurah #jumperset #sporty #bajusukan #bajusenaman",id,https://www.tiktok.com/@hijabistahub/video/7503781210007555336,hijabistahub jumpermurah jumperset sporty bajusukan bajusenaman,,siapa yg tak sempat grab semalam better join live kita sekarang host akan tunjuk every colours :sparkles: hijabistahub jumpermurah jumperset sporty bajusukan bajusenaman,05/13/2025
12.0,8.0,6.884564016527001e+18,wanieelena,WANIE ELENA,https://www.tiktok.com/@6884564016527000577,,,,,576.0,videos,7503453654830157064,True,,False,False,False,23200.0,27.0,"Replying to @WANIE ELENA alhamdulillah berkat komen semua dapat jugak reward kereta,  btw cuba teka admin yang laki ke perempuan dan kenapa? Kalau betul kita nak bagi something hehe 😆

#staffhijabistahub #adminhijabistahub #fyp #hijabistahub",ms,https://www.tiktok.com/@hijabistahub/video/7503453654830157064,staffhijabistahub adminhijabistahub fyp hijabistahub,@WANIE ELENA,replying to elena alhamdulillah berkat komen semua dapat jugak reward kereta btw cuba teka admin yang laki ke perempuan dan kenapa kalau betul kita nak bagi something hehe :grinning_squinting_face: staffhijabistahub adminhijabistahub fyp hijabistahub,05/12/2025
14.0,0.0,,,,,,,,,279.0,videos,7503167208911162631,True,,False,False,False,23000.0,11.0,"Habits.

btw korang yang ada kenduri kawan 25 May ni yg belum ada baju, yg masih mencari baju, yang masih terfikir fikir bajet, jom shopping di butik HijabistaHub cepat! 

#motivateyourself #hijabistahub #dresslabuh #bajukahwin ",ms,https://www.tiktok.com/@hijabistahub/video/7503167208911162631,motivateyourself hijabistahub dresslabuh bajukahwin,,habits btw korang yang ada kenduri kawan 25 may ni yg belum ada baju yg masih mencari baju yang masih terfikir fikir bajet jom shopping di butik hijabistahub cepat motivateyourself hijabistahub dresslabuh bajukahwin,05/11/2025
35.0,2.0,,,,,,,,,206.0,videos,7502822271422123272,True,,False,False,False,12300.0,8.0,"Just focus on yourself. 🫶🏻

btw yang mana belum kahwin dan bercadang untuk berkahwin, banyak pilihan baju nikah lelaki dan perempuan di butik HijabistaHub dengan harga serendah RM500 sahaja.

#motivateyourself #hijabistahub #jodoh #rahsiatuhan #quote #motivational #bridetobe #pengantinmuda ",ms,https://www.tiktok.com/@hijabistahub/video/7502822271422123272,motivateyourself hijabistahub jodoh rahsiatuhan quote motivational bridetobe pengantinmuda,,just focus on yourself :heart_hands_light_skin_tone: btw yang mana belum kahwin dan bercadang untuk berkahwin banyak pilihan baju nikah lelaki dan perempuan di butik hijabistahub dengan harga serendah rm500 sahaja motivateyourself hijabistahub jodoh rahsiatuhan quote motivational bridetobe pengantinmuda,05/10/2025
28.0,7.0,,,,,,,,,348.0,videos,7502482214098177288,True,,False,False,False,15200.0,18.0,"Every person you meet and every pain you endure is shaping you into who you’re meant to become — not breaking you.

Nak kawin cari kami, banyak baju kahwin yang kami sediakan. 

#motivateyourself #hijabistahub #quote #motivational ",en,https://www.tiktok.com/@hijabistahub/video/7502482214098177288,motivateyourself hijabistahub quote motivational,,every person you meet and every pain you endure is shaping you into who youre meant to become not breaking you nak kawin cari kami banyak baju kahwin yang kami sediakan motivateyourself hijabistahub quote motivational,05/09/2025
14.0,4.0,,,,,,,,,105.0,videos,7502417456602828039,True,,False,False,False,10900.0,45.0,"The winner will be announced soon! Don’t miss the big moment — be there or miss out on your chance!

#hijabistahub #grandprize #winnerannouncement ",en,https://www.tiktok.com/@hijabistahub/video/7502417456602828039,hijabistahub grandprize winnerannouncement,,the winner will be announced soon dont miss the big moment be there or miss out on your chance hijabistahub grandprize winnerannouncement,05/09/2025
22.0,3.0,,,,,,,,,355.0,videos,7502100704387943687,True,,False,False,False,16100.0,7.0,"Letting go of your old self isn’t easy, but it’s the first step toward becoming someone new.

btw kalau nak tunang, nak kawin, ajak partner korang shopping di HijabistaHub, kami ada from head to toe 🙈

#fyp #motivational #hijabistahub ",en,https://www.tiktok.com/@hijabistahub/video/7502100704387943687,fyp motivational hijabistahub,,letting go of your old self isnt easy but its the first step toward becoming someone new btw kalau nak tunang nak kawin ajak partner korang shopping di hijabistahub kami ada from head to toe :seenoevil_monkey: fyp motivational hijabistahub,05/08/2025
311.0,2.0,,,,,,,,,1322.0,videos,7501933585679600903,True,,False,False,False,423300.0,50.0,"Nadene Dress ✨ for the special price check dalam web kita 🙈 

#dresspremium #dubaidress #dresslabuh #bajukurung #bajukurungmoden ",en,https://www.tiktok.com/@hijabistahub/video/7501933585679600903,dresspremium dubaidress dresslabuh bajukurung bajukurungmoden,,nadene dress :sparkles: for the special price check dalam web kita :seenoevil_monkey: dresspremium dubaidress dresslabuh bajukurung bajukurungmoden,05/08/2025
